range_bin,doppler_bin,out_i,out_q
294,18,0,0
294,19,-2,-3
294,20,0,-2
294,21,2,2
294,22,0,-3
294,23,-1,0
294,24,2,0
294,25,-2,1
294,26,0,-2
294,27,2,1
294,28,0,2
294,29,2,0
294,30,0,1
294,31,1,6
294,32,-3,-2
294,33,-2,-2
294,34,0,-1
294,35,0,-1
294,36,-1,0
294,37,1,0
294,38,1,-1
294,39,-2,0
294,40,1,-2
294,41,-2,4
294,42,2,-1
294,43,0,-1
294,44,-1,0
294,45,3,2
294,46,1,-1
294,47,2,6
295,0,-2,-1
295,1,0,-1
295,2,0,0
295,3,-2,-2
295,4,1,0
295,5,0,1
295,6,-2,-2
295,7,1,0
295,8,0,1
295,9,0,-1
295,10,0,0
295,11,0,0
295,12,1,0
295,13,0,1
295,14,2,2
295,15,1,2
295,16,-2,0
295,17,1,-2
295,18,-1,0
295,19,0,0
295,20,0,0
295,21,1,0
295,22,-1,0
295,23,2,2
295,24,-2,0
295,25,1,-2
295,26,-1,0
295,27,0,0
295,28,0,0
295,29,1,0
295,30,-1,0
295,31,2,2
295,32,0,-1
295,33,-2,-1
295,34,0,0
295,35,1,-1
295,36,-1,0
295,37,-1,1
295,38,0,-1
295,39,-1,-2
295,40,0,1
295,41,2,1
295,42,0,0
295,43,-1,1
295,44,1,0
295,45,1,-1
295,46,0,1
295,47,1,2
296,0,0,-1
296,1,-1,-1
296,2,-1,0
296,3,0,-1
296,4,0,1
296,5,-1,0
296,6,1,0
296,7,0,0
296,8,0,-1
296,9,1,1
296,10,-1,0
296,11,0,-1
296,12,0,1
296,13,1,0
296,14,1,0
296,15,0,2
296,16,-3,0
296,17,0,-1
296,18,-1,-1
296,19,1,0
296,20,-1,0
296,21,1,-1
296,22,-1,0
296,23,1,0
296,24,-3,0
296,25,2,1
296,26,1,-1
296,27,1,0
296,28,-1,0
296,29,1,1
296,30,1,2
296,31,1,0
296,32,-2,-1
296,33,0,-1
296,34,-1,0
296,35,-2,-2
296,36,1,0
296,37,-1,-1
296,38,1,0
296,39,-1,0
296,40,0,-1
296,41,2,1
296,42,-1,0
296,43,2,-2
296,44,1,2
296,45,-1,1
296,46,1,0
296,47,1,4
297,0,-2,-2
297,1,-1,0
297,2,-1,-1
297,3,-1,-2
297,4,1,-1
297,5,0,0
297,6,0,-2
297,7,-1,-2
297,8,0,2
297,9,1,0
297,10,1,-1
297,11,1,2
297,12,1,1
297,13,0,0
297,14,0,4
297,15,1,2
297,16,-2,0
297,17,0,-1
297,18,0,0
297,19,0,-1
297,20,0,1
297,21,-1,-1
297,22,0,0
297,23,-1,-1
297,24,2,0
297,25,0,1
297,26,0,0
297,27,0,1
297,28,0,-1
297,29,1,1
297,30,0,0
297,31,1,1
297,32,-1,-1
297,33,0,0
297,34,-1,-1
297,35,0,-1
297,36,0,1
297,37,0,0
297,38,0,-1
297,39,0,1
297,40,1,-1
297,41,0,0
297,42,-1,1
297,43,0,-1
297,44,0,1
297,45,0,0
297,46,2,1
297,47,0,1
298,0,-2,-3
298,1,-3,0
298,2,1,1
298,3,0,-2
298,4,-2,-1
298,5,0,0
298,6,2,-1
298,7,1,0
298,8,0,-1
298,9,-1,0
298,10,1,1
298,11,0,0
298,12,0,1
298,13,0,0
298,14,0,3
298,15,3,2
298,16,0,0
298,17,-1,-1
298,18,0,0
298,19,0,-1
298,20,0,0
298,21,1,1
298,22,0,0
298,23,0,1
298,24,0,0
298,25,-1,-1
298,26,0,0
298,27,0,-1
298,28,0,0
298,29,1,1
298,30,0,0
298,31,0,1
298,32,0,-1
298,33,-2,-1
298,34,0,0
298,35,1,-1
298,36,-1,0
298,37,-1,1
298,38,0,-1
298,39,-1,-2
298,40,0,1
298,41,2,1
298,42,0,0
298,43,-1,1
298,44,1,0
298,45,1,-1
298,46,0,1
298,47,1,2
299,0,0,-4
299,1,-2,0
299,2,-1,0
299,3,1,-1
299,4,-1,1
299,5,0,-4
299,6,-1,1
299,7,1,1
299,8,0,-2
299,9,0,0
299,10,1,2
299,11,1,-1
299,12,1,1
299,13,-2,0
299,14,1,1
299,15,1,5
299,16,-1,-1
299,17,-2,-1
299,18,0,0
299,19,-1,-1
299,20,-1,-1
299,21,1,0
299,22,0,-1
299,23,-2,-2
299,24,1,1
299,25,2,1
299,26,0,0
299,27,1,1
299,28,1,1
299,29,-1,0
299,30,0,1
299,31,2,2
299,32,-3,-1
299,33,-1,-1
299,34,-2,0
299,35,1,-1
299,36,1,-1
299,37,-2,-1
299,38,1,2
299,39,0,-1
299,40,1,-1
299,41,-1,1
299,42,2,0
299,43,1,1
299,44,1,-1
299,45,0,1
299,46,-1,2
299,47,2,1
300,0,-1,0
300,1,0,-1
300,2,-1,0
300,3,1,-1
300,4,-1,0
300,5,2,1
300,6,-1,0
300,7,1,1
300,8,-1,0
300,9,0,-1
300,10,-1,0
300,11,1,-1
300,12,-1,0
300,13,2,1
300,14,-1,0
300,15,1,1
300,16,-3,-2
300,17,0,-1
300,18,-1,0
300,19,-2,-2
300,20,-2,0
300,21,2,0
300,22,-1,-1
300,23,2,-1
300,24,-1,0
300,25,0,1
300,26,1,0
300,27,2,0
300,28,-2,2
300,29,2,0
300,30,1,1
300,31,2,3
300,32,-1,-2
300,33,-2,-1
300,34,0,-1
300,35,0,0
300,36,-1,0
300,37,1,-2
300,38,0,1
300,39,-1,-2
300,40,-1,2
300,41,2,-1
300,42,0,-1
300,43,0,2
300,44,3,0
300,45,-1,0
300,46,0,1
300,47,1,4
301,0,-3,-2
301,1,1,0
301,2,-3,-2
301,3,1,-2
301,4,-1,1
301,5,0,-2
301,6,1,0
301,7,-1,-1
301,8,3,0
301,9,-1,0
301,10,1,2
301,11,-1,0
301,12,1,1
301,13,0,2
301,14,1,0
301,15,1,3
301,16,-4,-2
301,17,2,0
301,18,-2,-1
301,19,0,-1
301,20,-1,-1
301,21,2,0
301,22,-4,-1
301,23,2,-3
301,24,2,2
301,25,0,0
301,26,0,1
301,27,2,1
301,28,-1,1
301,29,0,0
301,30,2,1
301,31,0,3
301,32,-1,-1
301,33,-1,0
301,34,1,0
301,35,-1,-1
301,36,-1,1
301,37,1,0
301,38,1,0
301,39,1,1
301,40,-1,-1
301,41,-1,0
301,42,1,0
301,43,-1,-1
301,44,-1,1
301,45,1,0
301,46,1,0
301,47,1,1
302,0,-1,-2
302,1,0,0
302,2,-1,-1
302,3,-2,-1
302,4,1,-1
302,5,0,2
302,6,-1,-2
302,7,1,1
302,8,-1,0
302,9,0,0
302,10,1,-1
302,11,0,1
302,12,1,-1
302,13,0,2
302,14,1,0
302,15,1,3
302,16,0,-2
302,17,-3,-1
302,18,0,-1
302,19,-2,0
302,20,0,0
302,21,1,-2
302,22,0,-1
302,23,1,2
302,24,0,-2
302,25,1,1
302,26,0,-1
302,27,0,2
302,28,0,0
302,29,1,2
302,30,0,-1
302,31,1,4
302,32,0,-3
302,33,-3,-1
302,34,-1,1
302,35,0,-2
302,36,0,0
302,37,-2,-3
302,38,1,1
302,39,0,1
302,40,0,-1
302,41,1,-1
302,42,-1,1
302,43,4,0
302,44,0,0
302,45,0,1
302,46,1,1
302,47,0,5
303,0,-3,-1
303,1,0,-1
303,2,-1,0
303,3,1,-1
303,4,0,-1
303,5,0,1
303,6,-2,0
303,7,3,1
303,8,-1,-1
303,9,0,-1
303,10,-1,2
303,11,1,-1
303,12,0,-1
303,13,0,1
303,14,0,2
303,15,3,1
303,16,-1,-2
303,17,-2,-1
303,18,0,0
303,19,-2,0
303,20,0,-1
303,21,-1,1
303,22,0,-1
303,23,-2,-4
303,24,1,2
303,25,2,1
303,26,0,0
303,27,2,0
303,28,0,1
303,29,1,-1
303,30,0,1
303,31,2,4
303,32,-1,-1
303,33,0,0
303,34,0,0
303,35,-3,1
303,36,0,-1
303,37,0,0
303,38,0,0
303,39,-2,-3
303,40,1,1
303,41,0,0
303,42,0,0
303,43,3,-1
303,44,0,1
303,45,0,0
303,46,0,0
303,47,2,3
304,0,-2,0
304,1,0,-2
304,2,-1,-1
304,3,1,0
304,4,-1,0
304,5,2,0
304,6,-2,-1
304,7,1,2
304,8,0,0
304,9,0,-2
304,10,-1,1
304,11,1,0
304,12,-1,0
304,13,2,0
304,14,0,1
304,15,1,2
304,16,-1,-2
304,17,-1,0
304,18,-2,-1
304,19,-1,-2
304,20,0,0
304,21,0,-2
304,22,1,-1
304,23,-1,0
304,24,1,-2
304,25,1,2
304,26,0,-1
304,27,1,2
304,28,0,0
304,29,0,4
304,30,1,-1
304,31,1,4
304,32,-1,-1
304,33,0,0
304,34,-1,-2
304,35,0,0
304,36,0,0
304,37,0,-1
304,38,-1,1
304,39,0,-1
304,40,-1,1
304,41,0,0
304,42,1,0
304,43,0,0
304,44,2,0
304,45,0,1
304,46,1,1
304,47,0,1
305,0,-1,-3
305,1,-3,0
305,2,1,1
305,3,0,-1
305,4,0,-1
305,5,-1,0
305,6,0,-1
305,7,-1,-2
305,8,1,1
305,9,1,0
305,10,-1,1
305,11,2,1
305,12,0,-1
305,13,-1,0
305,14,0,3
305,15,3,2
305,16,-1,-4
305,17,-2,0
305,18,-2,-1
305,19,0,-1
305,20,0,-1
305,21,-1,2
305,22,1,-4
305,23,-1,-1
305,24,1,0
305,25,2,2
305,26,0,-1
305,27,0,1
305,28,0,1
305,29,1,0
305,30,1,2
305,31,1,5
305,32,-1,-1
305,33,-3,-1
305,34,0,-1
305,35,-2,-2
305,36,0,1
305,37,1,-2
305,38,-1,-1
305,39,1,0
305,40,1,-1
305,41,1,1
305,42,0,1
305,43,0,0
305,44,0,1
305,45,1,2
305,46,1,1
305,47,1,2
306,0,-2,-1
306,1,0,-1
306,2,-3,-1
306,3,1,-1
306,4,-1,0
306,5,0,0
306,6,0,-1
306,7,1,0
306,8,0,-1
306,9,2,1
306,10,-1,1
306,11,1,-1
306,12,-1,2
306,13,2,0
306,14,0,1
306,15,1,2
306,16,-2,-1
306,17,0,-1
306,18,-1,0
306,19,-2,-3
306,20,1,1
306,21,-1,-1
306,22,0,0
306,23,1,1
306,24,0,-1
306,25,0,1
306,26,1,0
306,27,-2,-1
306,28,1,1
306,29,1,1
306,30,0,0
306,31,3,3
306,32,-1,-1
306,33,-2,-1
306,34,0,0
306,35,-1,-1
306,36,-1,-1
306,37,1,0
306,38,0,-1
306,39,-2,-2
306,40,1,1
306,41,2,1
306,42,0,0
306,43,1,1
306,44,1,1
306,45,-1,0
306,46,0,1
306,47,2,2
307,0,0,0
307,1,-3,-2
307,2,0,0
307,3,-1,-2
307,4,0,0
307,5,1,-1
307,6,0,0
307,7,0,0
307,8,0,0
307,9,1,0
307,10,0,0
307,11,1,0
307,12,0,0
307,13,1,3
307,14,0,0
307,15,0,2
307,16,-1,0
307,17,-2,-4
307,18,0,0
307,19,-1,0
307,20,1,0
307,21,-1,-1
307,22,0,0
307,23,1,0
307,24,-1,0
307,25,2,0
307,26,0,0
307,27,-1,0
307,28,1,0
307,29,1,1
307,30,0,0
307,31,1,4
307,32,-2,-1
307,33,-1,-1
307,34,-1,-1
307,35,-2,-2
307,36,1,-1
307,37,0,-1
307,38,0,-1
307,39,0,0
307,40,0,-1
307,41,1,1
307,42,1,-1
307,43,0,2
307,44,1,-1
307,45,0,5
307,46,0,-1
307,47,2,4
308,0,-1,-2
308,1,-2,-1
308,2,-1,0
308,3,-1,-1
308,4,-1,1
308,5,0,-1
308,6,-1,0
308,7,1,-2
308,8,-1,0
308,9,2,1
308,10,-1,0
308,11,1,-1
308,12,-1,1
308,13,4,1
308,14,-1,0
308,15,3,4
308,16,-1,-3
308,17,-3,1
308,18,1,0
308,19,1,-1
308,20,-1,-1
308,21,1,1
308,22,1,0
308,23,1,3
308,24,-1,-3
308,25,-3,1
308,26,1,0
308,27,1,-1
308,28,-1,-1
308,29,1,1
308,30,1,0
308,31,1,3
308,32,-1,-3
308,33,-3,0
308,34,-1,-2
308,35,-2,0
308,36,0,-1
308,37,-1,0
308,38,0,-2
308,39,0,-1
308,40,1,-1
308,41,1,2
308,42,1,0
308,43,0,0
308,44,0,1
308,45,3,2
308,46,0,0
308,47,2,5
309,0,-1,0
309,1,-2,-3
309,2,0,0
309,3,-1,-3
309,4,1,0
309,5,0,0
309,6,0,0
309,7,0,1
309,8,-1,0
309,9,2,-1
309,10,0,0
309,11,1,-1
309,12,1,0
309,13,0,4
309,14,0,0
309,15,0,3
309,16,-3,0
309,17,0,-2
309,18,-1,0
309,19,-2,-1
309,20,0,-1
309,21,1,0
309,22,-1,0
309,23,1,-1
309,24,-1,0
309,25,2,0
309,26,-1,0
309,27,2,-1
309,28,0,1
309,29,1,2
309,30,-1,0
309,31,3,3
309,32,0,-2
309,33,-4,-1
309,34,0,0
309,35,-1,-2
309,36,0,1
309,37,0,-1
309,38,0,0
309,39,-1,-1
309,40,0,0
309,41,0,1
309,42,0,0
309,43,1,-2
309,44,0,1
309,45,4,1
309,46,0,0
309,47,1,5
310,0,0,0
310,1,-2,-1
310,2,0,0
310,3,-1,-1
310,4,0,0
310,5,0,-2
310,6,0,0
310,7,0,-1
310,8,0,0
310,9,2,1
310,10,0,0
310,11,1,1
310,12,0,0
310,13,0,2
310,14,0,0
310,15,0,1
310,16,-1,-1
310,17,-1,-1
310,18,-2,0
310,19,0,0
310,20,0,-1
310,21,-1,0
310,22,0,-2
310,23,0,-2
310,24,1,1
310,25,1,1
310,26,2,0
310,27,0,0
310,28,0,1
310,29,1,0
310,30,0,2
310,31,0,2
310,32,-2,-1
310,33,0,-1
310,34,-1,0
310,35,1,-2
310,36,-2,0
310,37,1,-1
310,38,1,1
310,39,-1,-1
310,40,0,1
310,41,-2,-1
310,42,3,0
310,43,-1,0
310,44,0,0
310,45,1,3
310,46,1,-1
310,47,1,3
311,0,-1,-2
311,1,-1,0
311,2,1,-1
311,3,0,1
311,4,-1,-1
311,5,0,0
311,6,0,-3
311,7,-1,1
311,8,1,0
311,9,1,0
311,10,-1,-1
311,11,0,3
311,12,1,-1
311,13,0,0
311,14,0,1
311,15,1,3
311,16,-1,-1
311,17,0,0
311,18,0,0
311,19,0,-1
311,20,-1,1
311,21,0,0
311,22,2,0
311,23,0,1
311,24,-1,-1
311,25,0,0
311,26,0,0
311,27,0,-1
311,28,-1,1
311,29,0,0
311,30,2,0
311,31,0,1
311,32,0,-2
311,33,-3,0
311,34,0,-1
311,35,-2,-1
311,36,0,0
311,37,1,-1
311,38,0,-1
311,39,1,1
311,40,0,-2
311,41,1,2
311,42,0,-1
311,43,0,1
311,44,0,0
311,45,1,3
311,46,0,-1
311,47,1,3
312,0,-1,0
312,1,-1,-1
312,2,0,0
312,3,-2,0
312,4,0,-1
312,5,0,-1
312,6,0,0
312,7,-1,-2
312,8,1,0
312,9,1,1
312,10,0,0
312,11,2,0
312,12,0,1
312,13,0,1
312,14,0,0
312,15,1,2
312,16,-2,0
312,17,-1,-1
312,18,-1,-1
312,19,-1,-2
312,20,1,0
312,21,0,-3
312,22,0,1
312,23,-1,-2
312,24,0,0
312,25,1,1
312,26,1,-1
312,27,1,2
312,28,1,0
312,29,0,3
312,30,0,1
312,31,1,2
312,32,-2,-2
312,33,-1,-1
312,34,0,1
312,35,-1,-2
312,36,1,-1
312,37,-1,1
312,38,-2,-1
312,39,2,0
312,40,0,0
312,41,-1,-1
312,42,0,1
312,43,1,0
312,44,1,-1
312,45,-1,1
312,46,2,3
312,47,2,2
313,0,-3,-1
313,1,-1,0
313,2,1,-1
313,3,-2,1
313,4,-1,-3
313,5,0,0
313,6,1,-1
313,7,-1,-1
313,8,1,-1
313,9,1,2
313,10,1,-1
313,11,2,1
313,12,-1,1
313,13,0,2
313,14,1,-1
313,15,1,3
313,16,0,-2
313,17,0,-1
313,18,-2,0
313,19,0,0
313,20,0,0
313,21,0,-1
313,22,-2,0
313,23,2,-3
313,24,0,2
313,25,0,-1
313,26,2,0
313,27,0,2
313,28,0,0
313,29,0,-1
313,30,2,0
313,31,-2,5
313,32,-2,-2
313,33,0,0
313,34,-1,-1
313,35,1,-2
313,36,-1,0
313,37,0,-1
313,38,0,1
313,39,-2,-2
313,40,0,2
313,41,0,0
313,42,1,-1
313,43,-1,2
313,44,3,0
313,45,0,1
313,46,0,1
313,47,2,2
314,0,0,0
314,1,0,0
314,2,0,0
314,3,0,0
314,4,0,0
314,5,0,0
314,6,0,0
314,7,0,0
314,8,0,0
314,9,0,0
314,10,0,0
314,11,0,0
314,12,0,0
314,13,0,0
314,14,0,0
314,15,0,0
314,16,0,0
314,17,-2,-2
314,18,0,0
314,19,-1,0
314,20,0,0
314,21,0,-3
314,22,0,0
314,23,0,0
314,24,0,0
314,25,2,0
314,26,0,0
314,27,1,2
314,28,0,0
314,29,0,1
314,30,0,0
314,31,0,2
314,32,-1,-3
314,33,-5,-2
314,34,0,1
314,35,-1,-4
314,36,-1,-1
314,37,3,0
314,38,0,0
314,39,0,-1
314,40,1,-1
314,41,-1,2
314,42,0,1
314,43,3,0
314,44,1,1
314,45,-1,0
314,46,0,2
314,47,2,5
315,0,0,0
315,1,0,-1
315,2,0,0
315,3,0,1
315,4,0,0
315,5,0,-1
315,6,0,0
315,7,0,1
315,8,0,0
315,9,0,-1
315,10,0,0
315,11,0,1
315,12,0,0
315,13,0,-1
315,14,0,0
315,15,0,1
315,16,-1,-1
315,17,-3,-1
315,18,1,0
315,19,-1,-2
315,20,-1,0
315,21,0,-1
315,22,0,-2
315,23,-1,-2
315,24,1,1
315,25,3,1
315,26,-1,0
315,27,1,2
315,28,1,0
315,29,0,1
315,30,0,2
315,31,1,2
315,32,-2,-5
315,33,-4,2
315,34,1,0
315,35,-4,-2
315,36,2,1
315,37,-2,-4
315,38,0,3
315,39,0,-1
315,40,0,-1
315,41,-2,0
315,42,1,0
315,43,2,-2
315,44,0,1
315,45,4,2
315,46,-2,1
315,47,6,5
316,0,-1,0
316,1,-2,-2
316,2,1,0
316,3,1,-2
316,4,-1,0
316,5,2,2
316,6,1,0
316,7,-1,2
316,8,-1,0
316,9,-2,-2
316,10,1,0
316,11,1,-2
316,12,-1,0
316,13,2,2
316,14,1,0
316,15,-1,2
316,16,0,-1
316,17,0,0
316,18,-1,-1
316,19,0,0
316,20,-1,0
316,21,0,-1
316,22,-1,0
316,23,0,-1
316,24,0,1
316,25,0,0
316,26,1,1
316,27,0,0
316,28,1,0
316,29,0,1
316,30,1,0
316,31,0,1
316,32,-2,-3
316,33,-3,0
316,34,2,1
316,35,0,-1
316,36,-1,-1
316,37,-1,0
316,38,1,-1
316,39,-1,-2
316,40,0,1
316,41,1,0
316,42,0,1
316,43,2,1
316,44,-1,-1
316,45,-1,0
316,46,1,3
316,47,3,2
317,0,0,0
317,1,-1,-1
317,2,0,0
317,3,0,0
317,4,0,0
317,5,-1,0
317,6,0,0
317,7,0,-1
317,8,0,0
317,9,1,1
317,10,0,0
317,11,0,0
317,12,0,0
317,13,1,0
317,14,0,0
317,15,0,1
317,16,-1,0
317,17,-1,-2
317,18,0,0
317,19,-1,-1
317,20,1,0
317,21,-1,1
317,22,0,0
317,23,1,0
317,24,-1,0
317,25,1,0
317,26,0,0
317,27,-1,-1
317,28,1,0
317,29,1,1
317,30,0,0
317,31,1,2
317,32,-1,-1
317,33,-1,0
317,34,-1,0
317,35,1,0
317,36,0,-2
317,37,-1,0
317,38,0,0
317,39,1,0
317,40,1,-1
317,41,-1,0
317,42,1,2
317,43,1,0
317,44,0,0
317,45,-1,0
317,46,0,2
317,47,1,0
318,0,-1,-2
318,1,0,-1
318,2,-2,-1
318,3,0,0
318,4,-2,1
318,5,2,-2
318,6,-2,0
318,7,2,1
318,8,-1,0
318,9,0,-1
318,10,0,1
318,11,0,0
318,12,0,1
318,13,2,0
318,14,0,0
318,15,2,3
318,16,-1,-2
318,17,0,0
318,18,-2,1
318,19,2,-1
318,20,-1,0
318,21,0,0
318,22,0,1
318,23,2,1
318,24,-1,-2
318,25,0,0
318,26,-2,1
318,27,2,-1
318,28,-1,0
318,29,0,0
318,30,0,1
318,31,2,1
318,32,-1,-1
318,33,0,-2
318,34,-2,-1
318,35,1,0
318,36,-2,0
318,37,2,-1
318,38,-2,0
318,39,1,1
318,40,-1,1
318,41,0,-2
318,42,0,1
318,43,1,0
318,44,0,0
318,45,2,1
318,46,0,0
318,47,1,3
319,0,-2,-2
319,1,0,0
319,2,-1,-1
319,3,1,1
319,4,-2,0
319,5,0,-1
319,6,-1,0
319,7,1,-4
319,8,-2,2
319,9,2,0
319,10,1,1
319,11,1,-1
319,12,-2,0
319,13,2,1
319,14,1,0
319,15,1,4
319,16,-1,-1
319,17,-1,-2
319,18,-2,0
319,19,0,-1
319,20,-1,1
319,21,1,-3
319,22,0,0
319,23,1,1
319,24,-1,-1
319,25,3,0
319,26,-2,0
319,27,2,1
319,28,-1,1
319,29,1,1
319,30,0,0
319,31,1,3
319,32,0,-1
319,33,-2,-1
319,34,0,0
319,35,0,-2
319,36,-1,0
319,37,1,1
319,38,0,-1
319,39,-1,0
319,40,0,1
319,41,0,-1
319,42,0,0
319,43,0,0
319,44,1,0
319,45,1,1
319,46,0,1
319,47,1,2
320,0,-2,-1
320,1,0,0
320,2,-1,0
320,3,2,0
320,4,0,-1
320,5,0,0
320,6,-1,2
320,7,2,0
320,8,-2,-1
320,9,0,0
320,10,-1,0
320,11,2,0
320,12,0,-1
320,13,0,0
320,14,-1,2
320,15,2,0
320,16,-1,0
320,17,-1,-1
320,18,-1,-1
320,19,0,0
320,20,0,-1
320,21,-1,0
320,22,0,-1
320,23,0,-1
320,24,1,0
320,25,1,1
320,26,1,1
320,27,0,0
320,28,0,1
320,29,1,0
320,30,0,1
320,31,0,1
320,32,-2,0
320,33,-1,-1
320,34,-1,-2
320,35,0,0
320,36,1,-1
320,37,-1,0
320,38,0,0
320,39,0,-1
320,40,0,0
320,41,1,1
320,42,1,0
320,43,0,0
320,44,1,1
320,45,1,0
320,46,0,2
320,47,0,1
321,0,-1,-1
321,1,0,1
321,2,0,-2
321,3,0,1
321,4,0,-1
321,5,0,1
321,6,-1,-2
321,7,0,1
321,8,1,-1
321,9,0,1
321,10,0,0
321,11,0,1
321,12,0,-1
321,13,0,1
321,14,1,0
321,15,0,1
321,16,-3,-1
321,17,-1,-1
321,18,0,0
321,19,-1,-2
321,20,0,0
321,21,0,-1
321,22,1,1
321,23,-3,-3
321,24,1,1
321,25,1,1
321,26,0,-2
321,27,1,2
321,28,2,0
321,29,0,1
321,30,-1,1
321,31,3,3
321,32,-1,-1
321,33,-1,0
321,34,0,0
321,35,1,0
321,36,0,-1
321,37,-1,0
321,38,-1,0
321,39,1,0
321,40,1,-1
321,41,-1,0
321,42,0,2
321,43,1,0
321,44,0,-1
321,45,-1,0
321,46,1,2
321,47,1,0
322,0,0,-1
322,1,-2,-2
322,2,0,1
322,3,1,1
322,4,0,-1
322,5,-2,-1
322,6,0,1
322,7,1,0
322,8,0,-1
322,9,0,0
322,10,0,1
322,11,1,1
322,12,0,-1
322,13,0,-1
322,14,0,1
322,15,1,2
322,16,-3,-1
322,17,1,-1
322,18,-1,-1
322,19,0,-2
322,20,0,1
322,21,0,-1
322,22,-1,0
322,23,0,-1
322,24,1,1
322,25,-1,-1
322,26,1,1
322,27,-2,0
322,28,2,-1
322,29,0,3
322,30,1,0
322,31,2,3
322,32,-2,0
322,33,1,-2
322,34,-2,0
322,35,2,-1
322,36,-1,0
322,37,-1,-1
322,38,-1,0
322,39,0,-2
322,40,0,0
322,41,1,2
322,42,0,0
322,43,0,1
322,44,-1,0
322,45,3,1
322,46,-1,0
322,47,2,2
323,0,-3,-3
323,1,0,1
323,2,-1,-1
323,3,0,-1
323,4,0,-2
323,5,0,1
323,6,-3,-1
323,7,3,-1
323,8,-1,-1
323,9,0,1
323,10,-1,-1
323,11,4,3
323,12,0,-2
323,13,0,1
323,14,1,3
323,15,1,3
323,16,-2,0
323,17,0,-2
323,18,-1,-1
323,19,1,0
323,20,-1,0
323,21,2,0
323,22,-2,-1
323,23,1,2
323,24,0,0
323,25,0,-2
323,26,-1,1
323,27,1,0
323,28,-1,0
323,29,2,0
323,30,0,1
323,31,1,2
323,32,-2,-1
323,33,-2,-1
323,34,0,-1
323,35,-3,-1
323,36,0,1
323,37,1,-1
323,38,-1,-1
323,39,0,-1
323,40,2,-1
323,41,0,1
323,42,0,1
323,43,1,-1
323,44,0,1
323,45,1,1
323,46,1,1
323,47,2,3
324,0,-1,0
324,1,-1,-1
324,2,-1,-1
324,3,0,-1
324,4,0,-1
324,5,1,1
324,6,0,-1
324,7,0,1
324,8,1,0
324,9,-1,-1
324,10,1,1
324,11,0,-1
324,12,0,1
324,13,1,1
324,14,0,1
324,15,0,1
324,16,-2,-2
324,17,-1,-2
324,18,-1,1
324,19,1,-1
324,20,-1,-1
324,21,1,0
324,22,-3,-1
324,23,2,1
324,24,0,0
324,25,-1,-2
324,26,-1,1
324,27,3,1
324,28,-1,-1
324,29,1,0
324,30,1,3
324,31,2,3
324,32,0,0
324,33,-1,-1
324,34,0,0
324,35,0,-1
324,36,0,0
324,37,1,1
324,38,0,0
324,39,0,1
324,40,0,0
324,41,-1,-1
324,42,0,0
324,43,0,-1
324,44,0,0
324,45,1,1
324,46,0,0
324,47,0,1
325,0,-2,0
325,1,0,-1
325,2,-2,-1
325,3,1,-1
325,4,-1,-1
325,5,2,1
325,6,-1,-1
325,7,1,1
325,8,0,0
325,9,0,-1
325,10,0,1
325,11,1,-1
325,12,-1,1
325,13,2,1
325,14,-1,1
325,15,1,1
325,16,-2,-2
325,17,-1,1
325,18,-1,-3
325,19,-2,1
325,20,1,-2
325,21,-1,0
325,22,0,-1
325,23,-1,-1
325,24,0,0
325,25,1,1
325,26,1,-1
325,27,2,1
325,28,1,0
325,29,1,2
325,30,0,1
325,31,1,3
325,32,-2,0
325,33,0,0
325,34,0,-2
325,35,0,0
325,36,0,0
325,37,0,0
325,38,0,-2
325,39,0,0
325,40,2,0
325,41,0,0
325,42,0,2
325,43,0,0
325,44,0,0
325,45,0,0
325,46,0,2
325,47,0,0
326,0,0,-2
326,1,-1,1
326,2,0,0
326,3,1,1
326,4,0,-2
326,5,-1,1
326,6,0,0
326,7,1,1
326,8,0,-2
326,9,-1,1
326,10,0,0
326,11,1,1
326,12,0,-2
326,13,-1,1
326,14,0,0
326,15,1,1
326,16,-2,-2
326,17,0,-1
326,18,-1,0
326,19,-3,1
326,20,-1,0
326,21,2,-1
326,22,-1,0
326,23,0,-1
326,24,0,0
326,25,0,-1
326,26,-1,0
326,27,3,-1
326,28,-1,2
326,29,2,-1
326,30,-1,0
326,31,4,5
326,32,0,-1
326,33,0,0
326,34,-1,0
326,35,0,-1
326,36,0,1
326,37,0,0
326,38,1,0
326,39,0,1
326,40,0,-1
326,41,0,0
326,42,-1,0
326,43,0,-1
326,44,0,1
326,45,0,0
326,46,1,0
326,47,0,1
327,0,0,-1
327,1,-3,-1
327,2,0,0
327,3,-1,-2
327,4,-1,0
327,5,0,-1
327,6,0,-1
327,7,-1,-2
327,8,0,1
327,9,3,1
327,10,0,0
327,11,1,2
327,12,1,0
327,13,0,1
327,14,0,1
327,15,1,2
327,16,-2,-1
327,17,-1,-1
327,18,-1,-2
327,19,-1,-1
327,20,0,-1
327,21,2,-2
327,22,-1,1
327,23,1,-3
327,24,0,1
327,25,1,1
327,26,1,0
327,27,1,1
327,28,2,1
327,29,-2,2
327,30,1,1
327,31,-1,3
327,32,-3,-2
327,33,1,-1
327,34,-1,0
327,35,-4,-2
327,36,1,-1
327,37,1,1
327,38,-1,0
327,39,2,-3
327,40,-1,2
327,41,1,-1
327,42,-1,0
327,43,4,0
327,44,-1,1
327,45,1,1
327,46,-1,0
327,47,2,5
328,0,-1,-2
328,1,0,0
328,2,-1,0
