bin,py_i,py_q,rtl_i,rtl_q,py_mag,rtl_mag,diff_i,diff_q
691,15,-1,15,-1,16,16,0,0
692,15,-1,15,-1,16,16,0,0
693,15,-1,15,-1,16,16,0,0
694,15,-1,15,-1,16,16,0,0
695,15,-1,15,-1,16,16,0,0
696,15,-1,15,-1,16,16,0,0
697,15,-1,15,-1,16,16,0,0
698,15,-1,15,-1,16,16,0,0
699,15,-1,15,-1,16,16,0,0
700,15,-1,15,-1,16,16,0,0
701,15,-1,15,-1,16,16,0,0
702,15,-1,15,-1,16,16,0,0
703,15,-1,15,-1,16,16,0,0
704,15,-1,15,-1,16,16,0,0
705,15,-1,15,-1,16,16,0,0
706,15,-1,15,-1,16,16,0,0
707,15,-1,15,-1,16,16,0,0
708,15,-1,15,-1,16,16,0,0
709,15,-1,15,-1,16,16,0,0
710,15,-1,15,-1,16,16,0,0
711,15,-1,15,-1,16,16,0,0
712,15,-1,15,-1,16,16,0,0
713,15,-1,15,-1,16,16,0,0
714,15,0,15,0,15,15,0,0
715,15,-1,15,-1,16,16,0,0
716,15,-1,15,-1,16,16,0,0
717,15,-1,15,-1,16,16,0,0
718,15,0,15,0,15,15,0,0
719,15,-1,15,-1,16,16,0,0
720,15,-1,15,-1,16,16,0,0
721,15,-1,15,-1,16,16,0,0
722,15,-1,15,-1,16,16,0,0
723,15,-1,15,-1,16,16,0,0
724,15,-1,15,-1,16,16,0,0
725,15,-1,15,-1,16,16,0,0
726,15,0,15,0,15,15,0,0
727,15,-1,15,-1,16,16,0,0
728,15,-1,15,-1,16,16,0,0
729,15,-1,15,-1,16,16,0,0
730,15,0,15,0,15,15,0,0
731,15,-1,15,-1,16,16,0,0
732,15,-1,15,-1,16,16,0,0
733,15,-1,15,-1,16,16,0,0
734,15,0,15,0,15,15,0,0
735,15,-1,15,-1,16,16,0,0
736,15,-1,15,-1,16,16,0,0
737,15,-1,15,-1,16,16,0,0
738,15,-1,15,-1,16,16,0,0
739,15,-1,15,-1,16,16,0,0
740,15,-1,15,-1,16,16,0,0
741,15,0,15,0,15,15,0,0
742,15,0,15,0,15,15,0,0
743,15,-1,15,-1,16,16,0,0
744,15,-1,15,-1,16,16,0,0
745,15,-1,15,-1,16,16,0,0
746,15,0,15,0,15,15,0,0
747,15,-1,15,-1,16,16,0,0
748,15,-1,15,-1,16,16,0,0
749,15,-1,15,-1,16,16,0,0
750,15,0,15,0,15,15,0,0
751,15,-1,15,-1,16,16,0,0
752,15,-1,15,-1,16,16,0,0
753,15,-1,15,-1,16,16,0,0
754,15,0,15,0,15,15,0,0
755,15,-1,15,-1,16,16,0,0
756,15,-1,15,-1,16,16,0,0
757,15,0,15,0,15,15,0,0
758,15,0,15,0,15,15,0,0
759,15,-1,15,-1,16,16,0,0
760,15,-1,15,-1,16,16,0,0
761,15,-1,15,-1,16,16,0,0
762,15,0,15,0,15,15,0,0
763,15,-1,15,-1,16,16,0,0
764,15,-1,15,-1,16,16,0,0
765,15,-1,15,-1,16,16,0,0
766,15,0,15,0,15,15,0,0
767,15,-1,15,-1,16,16,0,0
768,15,-1,15,-1,16,16,0,0
769,15,0,15,0,15,15,0,0
770,15,0,15,0,15,15,0,0
771,15,0,15,0,15,15,0,0
772,15,-1,15,-1,16,16,0,0
773,15,0,15,0,15,15,0,0
774,15,0,15,0,15,15,0,0
775,15,0,15,0,15,15,0,0
776,15,-1,15,-1,16,16,0,0
777,15,0,15,0,15,15,0,0
778,15,-1,15,-1,16,16,0,0
779,15,0,15,0,15,15,0,0
780,15,-1,15,-1,16,16,0,0
781,15,0,15,0,15,15,0,0
782,15,0,15,0,15,15,0,0
783,15,0,15,0,15,15,0,0
784,15,-1,15,-1,16,16,0,0
785,15,0,15,0,15,15,0,0
786,15,-1,15,-1,16,16,0,0
787,15,0,15,0,15,15,0,0
788,15,-1,15,-1,16,16,0,0
789,15,0,15,0,15,15,0,0
790,15,0,15,0,15,15,0,0
791,15,0,15,0,15,15,0,0
792,15,-1,15,-1,16,16,0,0
793,15,-1,15,-1,16,16,0,0
794,15,-1,15,-1,16,16,0,0
795,15,0,15,0,15,15,0,0
796,15,-1,15,-1,16,16,0,0
797,15,0,15,0,15,15,0,0
798,15,0,15,0,15,15,0,0
799,15,0,15,0,15,15,0,0
800,15,0,15,0,15,15,0,0
801,15,-1,15,-1,16,16,0,0
802,15,0,15,0,15,15,0,0
803,15,0,15,0,15,15,0,0
804,15,-1,15,-1,16,16,0,0
805,15,0,15,0,15,15,0,0
806,15,0,15,0,15,15,0,0
807,15,0,15,0,15,15,0,0
808,15,-1,15,-1,16,16,0,0
809,15,0,15,0,15,15,0,0
810,15,-1,15,-1,16,16,0,0
811,15,0,15,0,15,15,0,0
812,15,-1,15,-1,16,16,0,0
813,15,0,15,0,15,15,0,0
814,15,-1,15,-1,16,16,0,0
815,15,0,15,0,15,15,0,0
816,15,-1,15,-1,16,16,0,0
817,15,0,15,0,15,15,0,0
818,15,-1,15,-1,16,16,0,0
819,15,0,15,0,15,15,0,0
820,15,-1,15,-1,16,16,0,0
821,15,0,15,0,15,15,0,0
822,15,-1,15,-1,16,16,0,0
823,15,0,15,0,15,15,0,0
824,15,-1,15,-1,16,16,0,0
825,15,-1,15,-1,16,16,0,0
826,15,-1,15,-1,16,16,0,0
827,15,0,15,0,15,15,0,0
828,15,-1,15,-1,16,16,0,0
829,15,-1,15,-1,16,16,0,0
830,15,0,15,0,15,15,0,0
831,15,0,15,0,15,15,0,0
832,15,0,15,0,15,15,0,0
833,15,-1,15,-1,16,16,0,0
834,15,-1,15,-1,16,16,0,0
835,15,0,15,0,15,15,0,0
836,15,-1,15,-1,16,16,0,0
837,15,-1,15,-1,16,16,0,0
838,15,-1,15,-1,16,16,0,0
839,15,0,15,0,15,15,0,0
840,15,-1,15,-1,16,16,0,0
841,15,-1,15,-1,16,16,0,0
842,15,-1,15,-1,16,16,0,0
843,15,0,15,0,15,15,0,0
844,15,-1,15,-1,16,16,0,0
845,15,-1,15,-1,16,16,0,0
846,15,-1,15,-1,16,16,0,0
847,15,-1,15,-1,16,16,0,0
848,15,-1,15,-1,16,16,0,0
849,15,-1,15,-1,16,16,0,0
850,15,-1,15,-1,16,16,0,0
851,15,-1,15,-1,16,16,0,0
852,15,-1,15,-1,16,16,0,0
853,15,0,15,0,15,15,0,0
854,15,-1,15,-1,16,16,0,0
855,15,-1,15,-1,16,16,0,0
856,15,-1,15,-1,16,16,0,0
857,15,-1,15,-1,16,16,0,0
858,15,-1,15,-1,16,16,0,0
859,15,-1,15,-1,16,16,0,0
860,15,-1,15,-1,16,16,0,0
861,15,-1,15,-1,16,16,0,0
862,15,-1,15,-1,16,16,0,0
863,15,-1,15,-1,16,16,0,0
864,15,0,15,0,15,15,0,0
865,15,-1,15,-1,16,16,0,0
866,15,-1,15,-1,16,16,0,0
867,15,-1,15,-1,16,16,0,0
868,15,-1,15,-1,16,16,0,0
869,15,-1,15,-1,16,16,0,0
870,15,-1,15,-1,16,16,0,0
871,15,-1,15,-1,16,16,0,0
872,15,-1,15,-1,16,16,0,0
873,15,-1,15,-1,16,16,0,0
874,15,-1,15,-1,16,16,0,0
875,15,0,15,0,15,15,0,0
876,15,-1,15,-1,16,16,0,0
877,15,-1,15,-1,16,16,0,0
878,15,-1,15,-1,16,16,0,0
879,15,-1,15,-1,16,16,0,0
880,15,-1,15,-1,16,16,0,0
881,15,-1,15,-1,16,16,0,0
882,15,-1,15,-1,16,16,0,0
883,15,-1,15,-1,16,16,0,0
884,15,-1,15,-1,16,16,0,0
885,15,-1,15,-1,16,16,0,0
886,15,-1,15,-1,16,16,0,0
887,15,-1,15,-1,16,16,0,0
888,15,-1,15,-1,16,16,0,0
889,15,-1,15,-1,16,16,0,0
890,15,-1,15,-1,16,16,0,0
891,15,-1,15,-1,16,16,0,0
892,15,-1,15,-1,16,16,0,0
893,15,-1,15,-1,16,16,0,0
894,15,-1,15,-1,16,16,0,0
895,15,-1,15,-1,16,16,0,0
896,15,0,15,0,15,15,0,0
897,15,-1,15,-1,16,16,0,0
898,15,0,15,0,15,15,0,0
899,15,-1,15,-1,16,16,0,0
900,15,0,15,0,15,15,0,0
901,15,-1,15,-1,16,16,0,0
902,15,-1,15,-1,16,16,0,0
903,15,-1,15,-1,16,16,0,0
904,15,0,15,0,15,15,0,0
905,15,-1,15,-1,16,16,0,0
906,15,-1,15,-1,16,16,0,0
907,15,-1,15,-1,16,16,0,0
908,15,0,15,0,15,15,0,0
909,15,-1,15,-1,16,16,0,0
910,15,-1,15,-1,16,16,0,0
911,15,-1,15,-1,16,16,0,0
912,15,0,15,0,15,15,0,0
913,15,-1,15,-1,16,16,0,0
914,15,-1,15,-1,16,16,0,0
915,15,-1,15,-1,16,16,0,0
916,15,0,15,0,15,15,0,0
917,15,-1,15,-1,16,16,0,0
918,15,-1,15,-1,16,16,0,0
919,15,-1,15,-1,16,16,0,0
920,15,0,15,0,15,15,0,0
921,15,-1,15,-1,16,16,0,0
922,15,-1,15,-1,16,16,0,0
923,15,-1,15,-1,16,16,0,0
924,15,0,15,0,15,15,0,0
925,15,-1,15,-1,16,16,0,0
926,15,-1,15,-1,16,16,0,0
927,15,-1,15,-1,16,16,0,0
928,15,0,15,0,15,15,0,0
929,15,0,15,0,15,15,0,0
930,15,0,15,0,15,15,0,0
931,15,0,15,0,15,15,0,0
932,15,0,15,0,15,15,0,0
933,15,-1,15,-1,16,16,0,0
934,15,-1,15,-1,16,16,0,0
935,15,-1,15,-1,16,16,0,0
936,15,0,15,0,15,15,0,0
937,15,-1,15,-1,16,16,0,0
938,15,-1,15,-1,16,16,0,0
939,15,0,15,0,15,15,0,0
940,15,0,15,0,15,15,0,0
941,15,-1,15,-1,16,16,0,0
942,15,-1,15,-1,16,16,0,0
943,15,-1,15,-1,16,16,0,0
944,15,0,15,0,15,15,0,0
945,15,0,15,0,15,15,0,0
946,15,-1,15,-1,16,16,0,0
947,15,0,15,0,15,15,0,0
948,15,0,15,0,15,15,0,0
949,15,-1,15,-1,16,16,0,0
950,15,-1,15,-1,16,16,0,0
951,15,-1,15,-1,16,16,0,0
952,15,0,15,0,15,15,0,0
953,15,0,15,0,15,15,0,0
954,15,-1,15,-1,16,16,0,0
955,15,-1,15,-1,16,16,0,0
956,15,-1,15,-1,16,16,0,0
957,15,-1,15,-1,16,16,0,0
958,15,-1,15,-1,16,16,0,0
959,15,-1,15,-1,16,16,0,0
960,15,0,15,0,15,15,0,0
961,15,0,15,0,15,15,0,0
962,15,0,15,0,15,15,0,0
963,15,0,15,0,15,15,0,0
964,15,0,15,0,15,15,0,0
965,15,0,15,0,15,15,0,0
966,15,0,15,0,15,15,0,0
967,15,-1,15,-1,16,16,0,0
968,15,0,15,0,15,15,0,0
969,15,0,15,0,15,15,0,0
970,15,0,15,0,15,15,0,0
971,15,0,15,0,15,15,0,0
972,15,0,15,0,15,15,0,0
973,15,-1,15,-1,16,16,0,0
974,15,-1,15,-1,16,16,0,0
975,15,-1,15,-1,16,16,0,0
976,15,0,15,0,15,15,0,0
977,15,0,15,0,15,15,0,0
978,15,0,15,0,15,15,0,0
979,15,0,15,0,15,15,0,0
980,15,0,15,0,15,15,0,0
981,15,0,15,0,15,15,0,0
982,15,0,15,0,15,15,0,0
983,15,-1,15,-1,16,16,0,0
984,15,0,15,0,15,15,0,0
985,15,0,15,0,15,15,0,0
986,15,0,15,0,15,15,0,0
987,15,-1,15,-1,16,16,0,0
988,15,0,15,0,15,15,0,0
989,15,-1,15,-1,16,16,0,0
990,15,-1,15,-1,16,16,0,0
991,15,-1,15,-1,16,16,0,0
992,15,0,15,0,15,15,0,0
993,15,0,15,0,15,15,0,0
994,15,0,15,0,15,15,0,0
995,15,0,15,0,15,15,0,0
996,15,0,15,0,15,15,0,0
997,15,0,15,0,15,15,0,0
998,15,0,15,0,15,15,0,0
999,15,-1,15,-1,16,16,0,0
1000,15,0,15,0,15,15,0,0
1001,15,0,15,0,15,15,0,0
1002,15,0,15,0,15,15,0,0
1003,15,0,15,0,15,15,0,0
1004,15,0,15,0,15,15,0,0
1005,15,0,15,0,15,15,0,0
1006,15,-1,15,-1,16,16,0,0
1007,15,-1,15,-1,16,16,0,0
1008,15,-1,15,-1,16,16,0,0
1009,15,0,15,0,15,15,0,0
1010,15,0,15,0,15,15,0,0
1011,15,0,15,0,15,15,0,0
1012,15,0,15,0,15,15,0,0
1013,15,0,15,0,15,15,0,0
1014,15,-1,15,-1,16,16,0,0
1015,15,-1,15,-1,16,16,0,0
1016,15,-1,15,-1,16,16,0,0
1017,15,0,15,0,15,15,0,0
1018,15,-1,15,-1,16,16,0,0
1019,15,-1,15,-1,16,16,0,0
1020,15,-1,15,-1,16,16,0,0
1021,15,-1,15,-1,16,16,0,0
1022,15,-1,15,-1,16,16,0,0
1023,15,-1,15,-1,16,16,0,0
1024,15,0,15,0,15,15,0,0
1025,15,0,15,0,15,15,0,0
1026,15,0,15,0,15,15,0,0
1027,15,0,15,0,15,15,0,0
1028,15,0,15,0,15,15,0,0
1029,15,0,15,0,15,15,0,0
1030,15,0,15,0,15,15,0,0
1031,15,0,15,0,15,15,0,0
1032,15,0,15,0,15,15,0,0
1033,15,0,15,0,15,15,0,0
1034,15,0,15,0,15,15,0,0
1035,15,0,15,0,15,15,0,0
1036,15,0,15,0,15,15,0,0
1037,15,0,15,0,15,15,0,0
1038,15,0,15,0,15,15,0,0
1039,15,0,15,0,15,15,0,0
1040,15,0,15,0,15,15,0,0
1041,15,0,15,0,15,15,0,0
1042,15,0,15,0,15,15,0,0
1043,15,0,15,0,15,15,0,0
1044,15,0,15,0,15,15,0,0
1045,15,0,15,0,15,15,0,0
1046,15,0,15,0,15,15,0,0
1047,15,0,15,0,15,15,0,0
1048,15,0,15,0,15,15,0,0
1049,15,0,15,0,15,15,0,0
1050,15,0,15,0,15,15,0,0
1051,15,0,15,0,15,15,0,0
1052,15,0,15,0,15,15,0,0
1053,15,0,15,0,15,15,0,0
1054,15,0,15,0,15,15,0,0
1055,15,-1,15,-1,16,16,0,0
1056,15,-1,15,-1,16,16,0,0
1057,15,0,15,0,15,15,0,0
1058,15,0,15,0,15,15,0,0
1059,15,0,15,0,15,15,0,0
1060,15,0,15,0,15,15,0,0
1061,15,0,15,0,15,15,0,0
1062,15,0,15,0,15,15,0,0
1063,15,0,15,0,15,15,0,0
1064,15,0,15,0,15,15,0,0
1065,15,0,15,0,15,15,0,0
1066,15,0,15,0,15,15,0,0
1067,15,0,15,0,15,15,0,0
1068,15,0,15,0,15,15,0,0
1069,15,0,15,0,15,15,0,0
1070,15,0,15,0,15,15,0,0
1071,15,0,15,0,15,15,0,0
1072,15,0,15,0,15,15,0,0
1073,15,0,15,0,15,15,0,0
1074,15,0,15,0,15,15,0,0
1075,15,0,15,0,15,15,0,0
1076,15,0,15,0,15,15,0,0
1077,15,0,15,0,15,15,0,0
1078,15,0,15,0,15,15,0,0
1079,15,0,15,0,15,15,0,0
1080,15,0,15,0,15,15,0,0
1081,15,0,15,0,15,15,0,0
1082,15,0,15,0,15,15,0,0
1083,15,0,15,0,15,15,0,0
1084,15,0,15,0,15,15,0,0
1085,15,0,15,0,15,15,0,0
1086,15,0,15,0,15,15,0,0
1087,15,0,15,0,15,15,0,0
1088,15,0,15,0,15,15,0,0
1089,15,0,15,0,15,15,0,0
1090,15,0,15,0,15,15,0,0
1091,15,0,15,0,15,15,0,0
1092,15,0,15,0,15,15,0,0
1093,15,0,15,0,15,15,0,0
1094,15,0,15,0,15,15,0,0
1095,15,0,15,0,15,15,0,0
1096,15,0,15,0,15,15,0,0
1097,15,0,15,0,15,15,0,0
1098,15,0,15,0,15,15,0,0
1099,15,0,15,0,15,15,0,0
1100,15,0,15,0,15,15,0,0
1101,15,0,15,0,15,15,0,0
1102,15,0,15,0,15,15,0,0
1103,15,0,15,0,15,15,0,0
1104,15,0,15,0,15,15,0,0
1105,15,0,15,0,15,15,0,0
1106,15,0,15,0,15,15,0,0
1107,15,0,15,0,15,15,0,0
1108,15,0,15,0,15,15,0,0
1109,15,0,15,0,15,15,0,0
1110,15,0,15,0,15,15,0,0
1111,15,0,15,0,15,15,0,0
1112,15,0,15,0,15,15,0,0
1113,15,0,15,0,15,15,0,0
1114,15,0,15,0,15,15,0,0
1115,15,0,15,0,15,15,0,0
1116,15,0,15,0,15,15,0,0
1117,15,0,15,0,15,15,0,0
1118,15,0,15,0,15,15,0,0
1119,15,0,15,0,15,15,0,0
1120,15,0,15,0,15,15,0,0
1121,15,0,15,0,15,15,0,0
1122,15,0,15,0,15,15,0,0
1123,15,0,15,0,15,15,0,0
1124,15,0,15,0,15,15,0,0
1125,15,0,15,0,15,15,0,0
1126,15,0,15,0,15,15,0,0
1127,15,0,15,0,15,15,0,0
1128,15,0,15,0,15,15,0,0
1129,15,0,15,0,15,15,0,0
1130,15,0,15,0,15,15,0,0
1131,15,0,15,0,15,15,0,0
1132,15,0,15,0,15,15,0,0
1133,15,0,15,0,15,15,0,0
1134,15,0,15,0,15,15,0,0
1135,15,0,15,0,15,15,0,0
1136,15,0,15,0,15,15,0,0
1137,15,0,15,0,15,15,0,0
1138,15,0,15,0,15,15,0,0
1139,15,0,15,0,15,15,0,0
1140,15,0,15,0,15,15,0,0
1141,15,0,15,0,15,15,0,0
1142,15,0,15,0,15,15,0,0
1143,15,0,15,0,15,15,0,0
1144,15,0,15,0,15,15,0,0
1145,15,0,15,0,15,15,0,0
1146,15,0,15,0,15,15,0,0
1147,15,0,15,0,15,15,0,0
1148,15,0,15,0,15,15,0,0
1149,15,0,15,0,15,15,0,0
1150,15,0,15,0,15,15,0,0
1151,15,0,15,0,15,15,0,0
1152,15,-1,15,-1,16,16,0,0
1153,15,0,15,0,15,15,0,0
1154,15,0,15,0,15,15,0,0
1155,15,0,15,0,15,15,0,0
1156,15,0,15,0,15,15,0,0
1157,15,0,15,0,15,15,0,0
1158,15,0,15,0,15,15,0,0
1159,15,0,15,0,15,15,0,0
1160,15,0,15,0,15,15,0,0
1161,15,0,15,0,15,15,0,0
1162,15,0,15,0,15,15,0,0
1163,15,0,15,0,15,15,0,0
1164,15,0,15,0,15,15,0,0
1165,15,0,15,0,15,15,0,0
1166,15,0,15,0,15,15,0,0
1167,15,0,15,0,15,15,0,0
1168,15,0,15,0,15,15,0,0
1169,15,0,15,0,15,15,0,0
1170,15,0,15,0,15,15,0,0
1171,15,0,15,0,15,15,0,0
1172,15,0,15,0,15,15,0,0
1173,15,0,15,0,15,15,0,0
1174,15,0,15,0,15,15,0,0
1175,15,0,15,0,15,15,0,0
1176,15,0,15,0,15,15,0,0
1177,15,0,15,0,15,15,0,0
1178,15,0,15,0,15,15,0,0
1179,15,0,15,0,15,15,0,0
1180,15,0,15,0,15,15,0,0
1181,15,0,15,0,15,15,0,0
1182,15,0,15,0,15,15,0,0
1183,15,0,15,0,15,15,0,0
1184,15,0,15,0,15,15,0,0
1185,15,0,15,0,15,15,0,0
1186,15,0,15,0,15,15,0,0
1187,15,0,15,0,15,15,0,0
1188,15,0,15,0,15,15,0,0
1189,15,0,15,0,15,15,0,0
1190,15,0,15,0,15,15,0,0
1191,15,0,15,0,15,15,0,0
1192,15,0,15,0,15,15,0,0
1193,15,0,15,0,15,15,0,0
1194,15,0,15,0,15,15,0,0
1195,15,0,15,0,15,15,0,0
1196,15,0,15,0,15,15,0,0
1197,15,0,15,0,15,15,0,0
1198,15,0,15,0,15,15,0,0
1199,15,0,15,0,15,15,0,0
1200,15,0,15,0,15,15,0,0
1201,15,0,15,0,15,15,0,0
1202,15,0,15,0,15,15,0,0
1203,15,0,15,0,15,15,0,0
1204,15,0,15,0,15,15,0,0
1205,15,0,15,0,15,15,0,0
1206,15,0,15,0,15,15,0,0
1207,15,0,15,0,15,15,0,0
1208,15,0,15,0,15,15,0,0
1209,15,0,15,0,15,15,0,0
1210,15,0,15,0,15,15,0,0
1211,15,0,15,0,15,15,0,0
1212,15,0,15,0,15,15,0,0
1213,15,0,15,0,15,15,0,0
1214,15,0,15,0,15,15,0,0
1215,15,0,15,0,15,15,0,0
1216,15,0,15,0,15,15,0,0
1217,15,0,15,0,15,15,0,0
1218,15,0,15,0,15,15,0,0
1219,15,0,15,0,15,15,0,0
1220,15,0,15,0,15,15,0,0
1221,15,0,15,0,15,15,0,0
1222,15,0,15,0,15,15,0,0
1223,15,0,15,0,15,15,0,0
1224,15,0,15,0,15,15,0,0
1225,15,0,15,0,15,15,0,0
1226,15,-1,15,-1,16,16,0,0
1227,15,0,15,0,15,15,0,0
1228,15,0,15,0,15,15,0,0
1229,15,0,15,0,15,15,0,0
1230,15,-1,15,-1,16,16,0,0
1231,15,0,15,0,15,15,0,0
1232,15,0,15,0,15,15,0,0
1233,15,0,15,0,15,15,0,0
1234,15,0,15,0,15,15,0,0
1235,15,0,15,0,15,15,0,0
1236,15,0,15,0,15,15,0,0
1237,15,0,15,0,15,15,0,0
1238,15,0,15,0,15,15,0,0
1239,15,0,15,0,15,15,0,0
1240,15,0,15,0,15,15,0,0
1241,15,0,15,0,15,15,0,0
1242,15,-1,15,-1,16,16,0,0
1243,15,0,15,0,15,15,0,0
1244,15,0,15,0,15,15,0,0
1245,15,0,15,0,15,15,0,0
1246,15,-1,15,-1,16,16,0,0
1247,15,-1,15,-1,16,16,0,0
1248,15,-1,15,-1,16,16,0,0
1249,15,0,15,0,15,15,0,0
1250,15,0,15,0,15,15,0,0
1251,15,0,15,0,15,15,0,0
1252,15,0,15,0,15,15,0,0
1253,15,0,15,0,15,15,0,0
1254,15,-1,15,-1,16,16,0,0
1255,15,0,15,0,15,15,0,0
1256,15,0,15,0,15,15,0,0
1257,15,0,15,0,15,15,0,0
1258,15,-1,15,-1,16,16,0,0
1259,15,0,15,0,15,15,0,0
1260,15,0,15,0,15,15,0,0
1261,15,0,15,0,15,15,0,0
1262,15,-1,15,-1,16,16,0,0
1263,15,0,15,0,15,15,0,0
1264,15,0,15,0,15,15,0,0
1265,15,0,15,0,15,15,0,0
1266,15,-1,15,-1,16,16,0,0
1267,15,0,15,0,15,15,0,0
1268,15,0,15,0,15,15,0,0
1269,15,0,15,0,15,15,0,0
1270,15,0,15,0,15,15,0,0
1271,15,0,15,0,15,15,0,0
1272,15,0,15,0,15,15,0,0
1273,15,0,15,0,15,15,0,0
1274,15,-1,15,-1,16,16,0,0
1275,15,0,15,0,15,15,0,0
1276,15,0,15,0,15,15,0,0
1277,15,0,15,0,15,15,0,0
1278,15,-1,15,-1,16,16,0,0
1279,15,0,15,0,15,15,0,0
1280,15,0,15,0,15,15,0,0
1281,15,0,15,0,15,15,0,0
1282,15,0,15,0,15,15,0,0
1283,15,0,15,0,15,15,0,0
1284,15,0,15,0,15,15,0,0
1285,15,0,15,0,15,15,0,0
1286,15,0,15,0,15,15,0,0
1287,15,0,15,0,15,15,0,0
1288,15,0,15,0,15,15,0,0
1289,15,0,15,0,15,15,0,0
1290,15,0,15,0,15,15,0,0
1291,15,0,15,0,15,15,0,0
1292,15,0,15,0,15,15,0,0
1293,15,0,15,0,15,15,0,0
1294,15,0,15,0,15,15,0,0
1295,15,0,15,0,15,15,0,0
1296,15,0,15,0,15,15,0,0
1297,15,0,15,0,15,15,0,0
1298,15,0,15,0,15,15,0,0
1299,15,0,15,0,15,15,0,0
1300,15,0,15,0,15,15,0,0
1301,15,0,15,0,15,15,0,0
1302,15,0,15,0,15,15,0,0
1303,15,0,15,0,15,15,0,0
1304,15,0,15,0,15,15,0,0
1305,15,0,15,0,15,15,0,0
1306,15,0,15,0,15,15,0,0
1307,15,0,15,0,15,15,0,0
1308,15,0,15,0,15,15,0,0
1309,15,0,15,0,15,15,0,0
1310,15,0,15,0,15,15,0,0
1311,15,0,15,0,15,15,0,0
1312,15,0,15,0,15,15,0,0
1313,15,0,15,0,15,15,0,0
1314,15,0,15,0,15,15,0,0
1315,15,0,15,0,15,15,0,0
1316,15,0,15,0,15,15,0,0
1317,15,0,15,0,15,15,0,0
1318,15,0,15,0,15,15,0,0
1319,15,0,15,0,15,15,0,0
1320,15,0,15,0,15,15,0,0
1321,15,0,15,0,15,15,0,0
1322,15,0,15,0,15,15,0,0
1323,15,0,15,0,15,15,0,0
1324,15,0,15,0,15,15,0,0
1325,15,0,15,0,15,15,0,0
1326,15,0,15,0,15,15,0,0
1327,15,0,15,0,15,15,0,0
1328,15,0,15,0,15,15,0,0
1329,15,0,15,0,15,15,0,0
1330,15,0,15,0,15,15,0,0
1331,15,0,15,0,15,15,0,0
1332,15,0,15,0,15,15,0,0
1333,15,0,15,0,15,15,0,0
1334,15,0,15,0,15,15,0,0
1335,15,0,15,0,15,15,0,0
1336,15,0,15,0,15,15,0,0
1337,15,0,15,0,15,15,0,0
1338,15,0,15,0,15,15,0,0
1339,15,0,15,0,15,15,0,0
1340,15,0,15,0,15,15,0,0
1341,15,0,15,0,15,15,0,0
1342,15,0,15,0,15,15,0,0
1343,15,0,15,0,15,15,0,0
1344,15,0,15,0,15,15,0,0
1345,15,0,15,0,15,15,0,0
1346,15,0,15,0,15,15,0,0
1347,15,0,15,0,15,15,0,0
1348,15,0,15,0,15,15,0,0
1349,15,0,15,0,15,15,0,0
1350,15,0,15,0,15,15,0,0
1351,15,0,15,0,15,15,0,0
1352,15,0,15,0,15,15,0,0
1353,15,0,15,0,15,15,0,0
1354,15,0,15,0,15,15,0,0
1355,15,0,15,0,15,15,0,0
1356,15,0,15,0,15,15,0,0
1357,15,0,15,0,15,15,0,0
1358,15,0,15,0,15,15,0,0
1359,15,0,15,0,15,15,0,0
1360,15,0,15,0,15,15,0,0
1361,15,0,15,0,15,15,0,0
1362,15,0,15,0,15,15,0,0
1363,15,0,15,0,15,15,0,0
1364,15,0,15,0,15,15,0,0
1365,15,0,15,0,15,15,0,0
1366,15,0,15,0,15,15,0,0
1367,15,0,15,0,15,15,0,0
1368,15,0,15,0,15,15,0,0
1369,15,0,15,0,15,15,0,0
1370,15,0,15,0,15,15,0,0
1371,15,0,15,0,15,15,0,0
1372,15,0,15,0,15,15,0,0
1373,15,0,15,0,15,15,0,0
1374,15,0,15,0,15,15,0,0
1375,15,0,15,0,15,15,0,0
1376,15,0,15,0,15,15,0,0
1377,15,0,15,0,15,15,0,0
1378,15,0,15,0,15,15,0,0
1379,15,0,15,0,15,15,0,0
1380,15,0,15,0,15,15,0,0
1381,15,0,15,0,15,15,0,0
1382,15,0,15,0,15,15,0,0
1383,15,0,15,0,15,15,0,0
1384,15,0,15,0,15,15,0,0
1385,15,0,15,0,15,15,0,0
1386,15,0,15,0,15,15,0,0
1387,15,0,15,0,15,15,0,0
1388,15,0,15,0,15,15,0,0
1389,15,0,15,0,15,15,0,0
1390,15,0,15,0,15,15,0,0
1391,15,0,15,0,15,15,0,0
1392,15,0,15,0,15,15,0,0
1393,15,0,15,0,15,15,0,0
1394,15,0,15,0,15,15,0,0
1395,15,0,15,0,15,15,0,0
1396,15,0,15,0,15,15,0,0
1397,15,0,15,0,15,15,0,0
1398,15,0,15,0,15,15,0,0
1399,15,0,15,0,15,15,0,0
1400,15,0,15,0,15,15,0,0
1401,15,0,15,0,15,15,0,0
1402,15,0,15,0,15,15,0,0
1403,15,0,15,0,15,15,0,0
1404,15,0,15,0,15,15,0,0
1405,15,0,15,0,15,15,0,0
1406,15,0,15,0,15,15,0,0
1407,15,0,15,0,15,15,0,0
1408,15,0,15,0,15,15,0,0
1409,15,0,15,0,15,15,0,0
1410,15,0,15,0,15,15,0,0
1411,15,0,15,0,15,15,0,0
1412,15,0,15,0,15,15,0,0
1413,15,0,15,0,15,15,0,0
1414,15,0,15,0,15,15,0,0
1415,15,0,15,0,15,15,0,0
1416,15,0,15,0,15,15,0,0
1417,15,0,15,0,15,15,0,0
